#,ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
10537,10536,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما المحلول الذى يمكن لمزارع إستخدامه لتنشيط نمو الجذور على عقل نبات القصب ؟,,C,إستخدام النيتروجين السائل,لبن جوز الهند,إندول حمض الخليك,حمض النيتروز,,0
10538,10537,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يوصى الخبراء بتكرار غلى اللبن وليس تسخينه فقط لأن اللبن يحتوى على بكتيريا حمض اللاكتيك التى تتكاثر لا جنسى بالإنشطار الثنائى وتموت بالغليان أما عند تسخين اللبن فقط فإن البكتيريا تحيط نفسها بغلاف كيتينى تنقسم داخله عدة مرات بالإنشطار الثنائى وتتحرر من الحوصلة فور تحسن الظروف مما يعمل على تخثر اللبن,,C,العبارة الأولى صحيحة والثانية خطأ,العبارة الأولى خطأ والثانية صحيحة,العبارتان صحيحتان,العبارتان خطأ,,0
10539,10538,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا قطع حجر حاد جسم الهيدرا إلى جزئين فإنها لا تستطيع تكوين هيدرا جديدة من كل جزء,,B,صح,خطأ,,,,0
10540,10539,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,نجم البحر يتكاثر,,D,جنسى بالأمشاج,"لا جنسى بالتجدد
",لا جنسى بالتوالد البكرى الصناعى,جميع الإجابات السابقة صحيحة,,0
10541,10540,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يمكن زراعة خلية من نبات تحتوى على المعلومات الوراثية كاملة فى تربة رطبة وماء,,B,صح,خطأ,,,,0
10542,10541,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يمكن الحصول على نبات كامل عند زراعة حبة لقاح فى لبن جوز الهند,,B,صح,خطأ,,,,0
10543,10542,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,وجه الشبه بين التوالد البكرى فى نحل العسل والتوالد البكرى فى حشرة المن,,D,كلاهما يعتمد على الإنقسام الميتوزى,كلاهما يعتمد على الإنقسام الميوزى,كلاهما ينتج عنه تنوع وراثى,كلاهما ينتج عنه نسل نوع واحد أى إناث فقط أو ذكور فقط,,0
10544,10543,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تنتج جراثيم فطر عفن الخبز وعيش الغراب,,B,بالإنقسام الميوزى فقط,بالإنقسام الميتوزى فقط,كلاهما لا يتكاثر بالجراثيم,أول إجابتين,,0
10545,10544,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,لا تمتلك الخلايا الجذعية القدرة على تشكيل أى خلية من الجسم,,B,صح,خطأ,,,,0
10546,10545,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الفرد الناتج من توالد بكرى طبيعى أحادى أو ثنائى المجموعة الصبغية بينما الفرد الناتج من توالد بكرى صناعى لابد أن يكون ثنائى المجموعة الصبغية,,C,العبارة الأولى صحيحة والثانية خطأ,العبارة الأولى خطأ والثانية صحيحة,العبارتان صحيحتان,العبارتان خطأ,,0
10547,10546,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تتكاثر القشريات لا جنسى عن طريق,,B,التجدد فقط,التوالد البكرى فقط,التبرعم و الإنشطار الثنائى,أول إجابتين,,0
10548,10547,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,التوالد البكرى الصناعى ينتج عنه أفراد أحادية المجموعة الصبغية ن أو أفراد ثنائية المجموعة الصبغية 2ن,,B,صح,خطأ,,,,0
10549,10548,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عند تقطيع الهيدرا طوليا إلى نصفين تتكاثر بالتجدد,,B,صح,خطأ,,,,0
10550,10549,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عملية حيوية حيث ينتج الكائن الحى أفراد جديدة من نفس النوع لتأكيد إستمراريته,,B,تنفس,تكاثر,هضم,إخراج,,0
10551,10550,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما أهمية التبرعم لفطر الخميرة؟,,C,انتاج أفراد جديدة مختلفة في الحجم,انتاج أفراد تحمل صفات جديدة,انتاج أعداد كبيرة من أفراد نفس النوع,انتاج أفراد أكثر ملائمة لظروف البيئة,,0
10552,10551,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا كان كيس اللقاح الواحد فى متك إحدى الأزهار يحتوى على 2 خلايا جرثومية أمية فإن عدد الأنوية المولدة فى المتك يساوى,,B,8,32,16,64,,0
10553,10552,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تعد ... من النباتات ذات الفلقة الواحدة,,C,فول,بسلة,ذرة,جميع ما سبق,,0
10554,10553,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يساعد التويج فى عملية التلقيح,,A,صح,خطأ,,,,1
10555,10554,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تساعد الحشرات والماء والهواء على تلقيح الزهرة,,A,صح,خطأ,,,,0
10556,10555,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يكتسب النسل المادة الوراثية من أبوين.,,A,تكاثر جنسى,تكاثر لا جنسى,,,,0
10557,10556,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا كان كيس اللقاح الواحد فى متك إحدى الأزهار يحتوى على 10 خلايا جرثومية أمية فإن عدد الأنوية الأنبوبية فى المتك يساوى,,B,40,160,80,10,,0
10558,10557,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الإندوسبرم هو نسيج ثلاثى المجموعة الصبغية 3ن ويخزن الغذاء,,A,صح,خطأ,,,,0
10559,10558,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,المتك هو التركيب التكاثرى الذى يحتوى على الأمشاج الذكرية,,A,صح,خطأ,,,,0
10560,10559,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد حبوب اللقاح الناتجة من إنقسام 4 خلايا جرثومية أمية فى متك نبات,,B,12,16,64,4,,0
10561,10560,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,من النباتات معراة البذور,,D,بصل,بيتونيا,تيوليب,صنوبر,,0
10562,10561,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تعد السيقان الجارية والعُقل أمثلة عليه,,B,تكاثر جنسى,تكاثر لا جنسى,,,,0
10563,10562,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يتطابق النسل مع بعضه البعض ومع الآباء,,B,تكاثر جنسى,تكاثر لا جنسى,,,,0
10564,10563,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا كان كيس اللقاح الواحد فى متك إحدى الأزهار يحتوى على 10 خلايا جرثومية أمية فإن عدد الجراثيم الصغيرة فى كيس اللقاح تساوى,,A,40,160,80,10,,0
10565,10564,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,فى الإثمار العذرى يتنبه المبيض لتكوين ثمرة بها بذور عندما يرش بحبوب اللقاح المطحونة فى الإيثير الكحولى,,B,صح,خطأ,,,,0
10566,10565,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,فى التلقيح الذاتى تنتقل حبوب اللقاح من متك زهرة إلى ميسم نفس الزهرة,,A,صح,خطأ,,,,0
10567,10566,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد الجراثيم الصغيرة التى تنتج عن إنقسام 10 خلايا جرثومية أمية فى متك نبات زهرى,,B,4,40,160,10,,0
10568,10567,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد حبوب اللقاح فى زهرة تحتوى على 5 خلايا جرثومية أمية,,C,4,5,20,80,,0
10569,10568,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الزهرة التى تحتوى على التراكيب الأنثوية والذكرية معا تسمى الزهرة الكاملة,,A,صح,خطأ,,,,0
10570,10569,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الثمار الكاذبة هى الثمرة التى يدخل فى تركيبها مبيض الزهرة فقط,,B,صح,خطأ,,,,0
10571,10570,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,بعد حدوث الإخصاب يصبح جدار المبيض غلاف للثمرة ويصبح جدار البويضة غلاف للبذرة,,A,صح,خطأ,,,,0
10572,10571,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,النواة التى تتحد مع الخلية البيضية هى النواة الأنبوبية,,B,صح,خطأ,,,,0
10573,10572,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما وجه الشبه بين ثمرتي الأناناس و التفاح ؟,,D,تكوينهما يرتبط بحدوث التلقيح و الإخصاب,كلتاهما تحتوي علي بذور,تنتجان عن عملية تلقيح دون إخصاب,ناتجتان عن نشاط هرموني,,0
10574,10573,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,زهرة تحتوى على 5 أسدية يوجد فى كيس اللقاح الواحد 5 خلايا جرثومية أمية فإن عدد حبوب اللقاح فى الزهرة =,,C,80,100,400,5,,0
10575,10574,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يكون الميسم خشن ليتمكن من الإمساك بحبوب اللقاح,,B,صح,خطأ,,,,0
10576,10575,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,السبلات تمثل بالرمز,,A,K,C,A,G,,0
10577,10576,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد حبوب اللقاح فى كيس لقاح واحد يحتوى على 3 خلايا جرثومية أمية,,B,3,12,48,4,,0
10578,10577,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الأزهار عبارة عن أوراق متحورة لها تراكيب خاصة للتكاثر,,B,صح,خطأ,,,,0
10579,10578,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يذبل كلا من الكأس والتويج والطلع والقلم والمبيض ولا يبقى من الزهرة سوى الميسم بعد الإخصاب,,B,صح,خطأ,,,,0
10580,10579,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يحدث الإثمار العذرى طبيعيا فى الموز,,A,صح,خطأ,,,,0
10581,10580,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أى مما يلى يصف ثمرة الباذنجان ؟,,A,حقيقية,وحيدة البذور,خالية من البذور,كاذبة,,0
10582,10581,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تنبت حبة اللقاح من إنقسام ميوزى للجراثيم الصغيرة,,B,صح,خطأ,,,,0
10583,10582,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا كان كيس اللقاح الواحد فى متك إحدى الأزهار يحتوى على 5 خلايا جرثومية أمية فإن عدد حبوب اللقاح فى المتك يساوى,,B,20,80,5,160,,0
10584,10583,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما الدور الذي يقوم به الخيط في أسدية الأزهار ؟,,B,يحدد نوع التلقيح في الأزهار وحيدة الجنس,يحدد نوع التلقيح في الأزهار الخنثي,يحمي الكرابل في الأزهار الخنثي,يساهم في تكوين حبوب اللقاح,,0
10585,10584,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,لا يتطلب أعراسًا,,B,تكاثر جنسى,تكاثر لا جنسى,,,,0
10586,10585,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,نباتات تتكاثر بتكوين الجراثيم,,C,نباتات زهرية,نباتات بذرية,سراخس,جميع الإجابات السابقة صحيحة,,0
10587,10586,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,زهرة تحتوى على 3 أسدية يوجد فى كيس اللقاح الواحد 10 خلايا جرثومية أمية فإن عدد حبوب اللقاح فى الزهرة =,,B,120,480,40,10,,0
10588,10587,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما وجه الإختلاف بين خطوات تكوين كل من حبوب اللقاح والبويضات فى النباتات الزهرية ؟,,B,عدد الخلايا الناتجة من الإنقسام الميوزى,عدد مرات الإنقسام الميتوزى,عدد مرات الإنقسام الميوزى,ترتيب حدوث كل من الإنقسام الميتوزى و الميوزى,,0
10589,10588,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,..... توضح ترتيب الأجزاء الزهرية,,B,صيغة كيميائية,صيغة زهرية,كلا من أ و ب,لا توجد إجابة صحيحة,,0
10590,10589,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تعد ... من النباتات ذات الفلقتين,,B,ذرة,بسلة,تيوليب,بصل,,0
10591,10590,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,خلايا سرتولى فى الخصية والخلايا البينية فى الخصية تحتوى على,,B,"أحادية المجموعة الصبغية ن
",ثنائية المجموعة الصبغية 2ن,3ن,أول إجابتين,,0
10592,10591,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,"إذا علمت أن متلازمة (سرتولي) تنشأ نتيجة خلل وراثي يؤدي إلي وجود خلايا سرتولي فقط داخل أنيبيات الخصية , أي مما يلي يؤدي إلي حدوث عقم في هذه الحالة ؟",,C,نقص عدد الحيوانات المنوية,موت الحيوانات المنوية داخل الخصية,غياب الحيوانات المنوية,موت الحيوانات المنوية داخل مجري البول,,0
10593,10592,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما النتيجة المترتبة على دخول رأس الحيوان المنوى فقط إلى داخل البويضة,,A,حدوث إخصاب وعدم إنقسام اللاقحة,حدوث الإخصاب وتكوين الجنين,عدم حدوث الإخصاب وحدوث الطمث,حدوث الإجهاض,,0
10594,10593,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أدنى مستوى لهرمونات المبيض عند المرأة تكون فى مرحلة,,C,نضج البويضة,التبويض,الطمث,بعد الإخصاب مباشرة,,0
10595,10594,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد الحيوانات المنوية التى تنتج من 20 خلية منوية ثانوية,,B,20,40,80,10,,0
10596,10595,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,"جميع خلايا الأنثى ثنائية المجموعة الصبغية 2ن ماعدا خلايا بيضية ثانوية ن و جسم قطبى  ن و بويضة ن
",,A,صح,خطأ,,,,0
10597,10596,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تلقيح داخلى وإخصاب داخلى وتكوين جنين داخلى,,B,طيور,ثدييات حقيقية,أسماك,برمائيات,,0
10598,10597,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الهرمون الذى يؤدى نقص إفرازه إلى حدوث الطمث هو,,D,FSH,LH,إستراديول,بروجسترون,,0
10599,10598,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا علمت أن الطمث عند أنثى إنسان حدث يوم 5 / 9 فإن من المحتمل تتحرر بويضة من المبيض يوم,,C,25 سبتمبر,15 سبتمبر,19 سبتمبر,3 أكتوبر,,0
10600,10599,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,مكان الحويصلات المنوية بين المثانة والمستقيم وهى تتصل بالوعاء الناقل فى الجهاز التناسلى الذكرى قبل إتصاله بقناة مجرى البول مباشرة,,A,صح,خطأ,,,,0
10601,10600,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,جميع خلايا الذكر ثنائية المجموعة الصبغية 2ن ماعدا خلايا منوية ثانوية ن و طلائع منوية ن و حيوانات منوية ن,,A,صح,خطأ,,,,0
10602,10601,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد البويضات التى ينتجها كل مبيض فى إمرآة غير حامل سنويا فى الحالات الطبيعية تقريبا,,C,12,13,6,14,,0
10603,10602,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,3 أمثلة مختلفة لإنقسامات خلوية ينتج عنها خلايا غير متساوية الحجم هى التبرعم فى الخميرة وتكوين خلية البيضة والخليتن المساعدتين وتكوين بويضة وجسم قطبى,,A,صح,خطأ,,,,0
10604,10603,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أعلى تركيز لهرمون الأستروجين فى إمرآة بالغة يكون فى اليوم ..... من بدء الطمث,,D,5,28,10,13,,0
10605,10604,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,2ن - 2ن - ن - 2ن تعبر عن,,B,تكوين مشيج مؤنث وحدوث إخصاب فى النبات,تكوين مشيج مؤنث وحدوث إخصاب فى الإنسان,تكوين مشيج مذكر فى نحل العسل,تكوين مشيج مذكر فى الفوجير,,0
10606,10605,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تتكون الخلية البيضية الأولية فى أنثى الإنسان,,D,عند الإخصاب,قبل البلوغ مباشرة,بعد البلوغ,أثناء التكوين الجنينى,,0
10607,10606,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تلقيح خارجى و إخصاب خارجى وتكوين جنين داخلى,,C,ثدييات,طيور,أطفال أنابيب,لا توجد إجابة صحيحة,,0
10608,10607,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الوحدة الوظيفية الهرمونية للخصية,,C,خلايا سرتولى,خلايا جرثومية أمية,خلايا بينية,أنيبيبات منوية,,0
10609,10608,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد الحيوانات المنوية = عدد أمهات المنى x أربعة = عدد الخلايا المنوية الأولية x أربعة = عدد الخلايا المنوية الثانوية x إثنين,,A,صح,خطأ,,,,0
10610,10609,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,المرحلة التى ينتهى فيها الإنقسام الميوزى فى مراحل تكوين البويضة فى أنثى الإنسان هى مرحلة,,D,نضج البويضة,التبويض,الطمث,الإخصاب,,0
10611,10610,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما أطول فترة زمنية بين إنقسامين متتاليين فى الخلايا التالية فى الإنسان ؟,,B,خلية بيضية ثانوية والبويضة الناتجة,خلية بيضية أولية وخلية بيضية ثانوية,خلية جرثومية أمية وأمهات البيض,خلية أمهات البيض وخلية بيضية أولية,,0
10612,10611,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الوحدة الوظيفية التكاثرية للخصية,,C,خلايا سرتولى,خلايا بينية,أنيبيبات منوية,أول إجابتين,,0
10613,10612,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد الأمشاج المذكرة التى تنتج من إنقسام 5 خلايا من أمهات المنى,,B,10,20,30,40,,0
10614,10613,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,غدة صماء لا تظهر عند المرآة بعد دخولها سن اليأس ولا تظهر قبل البلوغ هى الجسم الأصفر,,A,صح,خطأ,,,,0
10615,10614,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,كل وسائل منع الحمل,,D,تمنع التبويض,تمنع الإخصاب,تمنع التلقيح,"يصاحبها طمث
",,0
10616,10615,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد أمهات المنى = عدد خلايا منوية أولية,,A,صح,خطأ,,,,0
10617,10616,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,جميع المناسل الآتية تنتج أمشاجها بالإنقسام الميتوزى ماعدا,,D,الأرشيجونيا,الأنثريديا,خصة ذكر نحل العسل,خصية ذكر إنسان,,0
10618,10617,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تلقيح داخلى وإخصاب داخلى وتكوين جنين خارجى,,D,ثدييات أولية مثل خلد الماء ومنقار البط,طيور,ضفدعة,أول إجابتين,,0
10619,10618,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عند تكوين الحيوانات المنوية يحدث تغير فى حجم الخلايا مع ثبات عددها وعدد الصبغيات فى مرحلة,,B,التضاعف,النمو,النضج,التشكل النهائى,,0
10620,10619,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أعلى تركيز لهرمون FSH فى إمرآة بالغة يكون فى اليوم ...... من بدء الطمث,,A,5,14,28,13,,0
10621,10620,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,مبتدئا ب 5 خلايا من أمهات البيض فى مبيض أرنب فإن أقصى عدد من الخلايا المتكونة بفرض عدم حدوث إخصاب,,C,5 بويضات و 15 جسم قطبى,5 خلايا بيضية ثانوية و 15 جسم قطبى,5 خلايا بيضية ثانوية و 5 أجسام قطبية,5 خلايا بيضية أولية و 5 خلايا بيضية ثانوية,,0
10622,10621,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تحدث عملية العبور فى الإنقسام الميوزى ولذلك تنتج خلايا غير متباينة وراثيا,,B,العبارتان صحيحتان,العبارة الأولى صحيحة والثانية خطأ,العبارة الأولى خطأ والثانية صحيحة,العبارتان خطأ,,0
10623,10622,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تأخر زوجان فى عملية الإنجاب وعند إجراء مجموعة من الفحوصات للزوج تبين موت الحيوانات المنوية قبل خروجها من الجسم لعدم حصولها على المواد الغذائية أى أجزاء الجهاز التناسلى الذكرى مسئول عن هذه المشكلة,,B,الخلايا البينية,خلايا سرتولى,أمهات المنى,غدة البروستاتا,,0
10624,10623,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد الأمشاج الأنثوية التى تنتج من 10 خلايا بيضية أولية,,C,20,40,10,أقل من 10,,0
10625,10624,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,مبتدئا ب 5 خلايا من أمهات البيض فى مبيض أرنب فإن أقصى عدد من الخلايا المتكونة بفرض حدوث إخصاب,,A,5 بويضات و 15 جسم قطبى,5 خلايا بيضية ثانوية و 5 أجسام قطبية,5 خلايا بيضية أولية و 15 جسم قطبى,10 بويضات و 10 أجسام قطبية,,0
10626,10625,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يفرز الفص الأمامى للغدة النخامية الهرمون المصفر عندما يزداد مستوى هرمون الأستروجين فى الدم ثم يقل بينما يفرز الجسم الأصفر هرمون البروجسترون عندما يزداد هرمون LH فى الدم ثم يقل,,A,صح,خطأ,,,,0
10627,10626,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يتحرر من المبيض الأيمن بويضة كل ..... يوم,,B,28,56,14,31,,0
10628,10627,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تلقيح خارجى وإخصاب خارجى وتكوين جنين خارجى,,D,الطيور,أسماك,سلمندر,آخر إجابتين,,0
10629,10628,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إنغماس البويضة المخصبة فى بطانة الرحم يصاحبه زيادة,,D,FSH,LH,أستروجين,بروجسترون,,0
10630,10629,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يحدث الإخصاب إذا دخل حيوان منوى جسم الأنثى يوم,,C,12 و 13 و 14,14 و 15 و 16,12 و 13 و 14 و 15,11 و 12 و 13 و 14 و 15,,0
10631,10630,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أثناء تكوين البويضة فى أنثى الإنسان يحدث إختزال للعدد الصبغى فى,,B,الثلث الأول من قناة فالوب,فى حويصلة جراف بالمبيض,بعد تكون الجسم الأصفر,داخل قمع قناة فالوب,,0
10632,10631,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,..... هى عملية تكون النطف,,A,الحيوانات المنوية,مولدات النطف,الأنابيب الحاملة للنطف,لا شئ مما سبق,,0
10633,10632,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما وجه الإختلاف بين الإقتران السلمى فى الإسبيروجيرا والتكاثر فى الأسماك العظمية ؟,,B,تكوين اللاقحة,الظروف المحيطة,نوع التكاثر,عدد الأفراد المشاركة فيه,,0
10634,10633,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يحفز هرمون البروجسترون عملية المخاض,,B,صح,خطأ,,,,0
10635,10634,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تتحول الخلية البيضية الأولية إلى خلية بيضية ثانوية داخل,,C,التلت الأول من قناة فالوب,فى الرحم,فى حويصلة جراف,فى الجسم الأصفر,,0
10636,10635,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أي العضلات التالية أقل في عدد مرات الانقباض خلال عام واحد ؟,,A,عضلات الرحم في امرأة حامل,عضلات الرحم في فتاة بالغة,جدار المثانة البولية,العضلة التوأمية,,0
10637,10636,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يمكن للطبيب تحديد نوع الجنين فى الشهر الثالث من الحمل,,A,صح,خطأ,,,,0
10638,10637,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما الوسيلة التى لا تناسب إحدى السيدات التى تريد منع الحمل لمدة 5 سنوات ؟,,D,أقراص,لولب,واقى ذكرى,تعقيم جراحى,,0
10639,10638,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,كمية DNA الإجمالية التى تصل للزيجوت الناتج من إخصاب حيوان منوى لذكر إنسان للبويضة يشارك فيها الحيوان المنوى والبويضة,,B,بالتساوى تماما,تسهم البويضة بكمية أكبر من الحيوان المنوى قليلا,يسهم الحيوان المنوى بكمية أكبر من البويضة قليلا,يساهم كل منهما بنسبة تختلف من حالة لآخرى,,0
